   5.1500000e-02   2.0600000e-02   4.0103000e+00   9.8391154e-01   4.8347828e-02   1.7152370e-01   1.2656767e-02
   5.2000000e-02   2.0800000e-02   4.0104000e+00   9.8359910e-01   4.8786892e-02   1.7317738e-01   1.2737248e-02
   5.2500000e-02   2.1000000e-02   4.0105000e+00   9.8328370e-01   4.9225390e-02   1.7483065e-01   1.2816953e-02
   5.3000000e-02   2.1200000e-02   4.0106000e+00   9.8296532e-01   4.9663316e-02   1.7648350e-01   1.2895826e-02
   5.3500000e-02   2.1400000e-02   4.0107000e+00   9.8264398e-01   5.0100671e-02   1.7813592e-01   1.2973894e-02
   5.4000000e-02   2.1600000e-02   4.0108000e+00   9.8231967e-01   5.0537464e-02   1.7978790e-01   1.3051231e-02
   5.4500000e-02   2.1800000e-02   4.0109000e+00   9.8199240e-01   5.0973677e-02   1.8143945e-01   1.3127767e-02
   5.5000000e-02   2.2000000e-02   4.0110000e+00   9.8166216e-01   5.1409324e-02   1.8309055e-01   1.3203482e-02
   5.5500000e-02   2.2200000e-02   4.0111000e+00   9.8132896e-01   5.1844418e-02   1.8474120e-01   1.3278436e-02
   5.6000000e-02   2.2400000e-02   4.0112000e+00   9.8099280e-01   5.2278935e-02   1.8639140e-01   1.3352571e-02
   5.6500000e-02   2.2600000e-02   4.0113000e+00   9.8065367e-01   5.2712878e-02   1.8804113e-01   1.3425947e-02
   5.7000000e-02   2.2800000e-02   4.0114000e+00   9.8031159e-01   5.3146271e-02   1.8969040e-01   1.3498546e-02
   5.7500000e-02   2.3000000e-02   4.0115000e+00   9.7996655e-01   5.3579084e-02   1.9133920e-01   1.3570313e-02
   5.8000000e-02   2.3200000e-02   4.0116000e+00   9.7961855e-01   5.4011335e-02   1.9298751e-01   1.3641331e-02
   5.8500000e-02   2.3400000e-02   4.0117000e+00   9.7926760e-01   5.4443022e-02   1.9463535e-01   1.3711561e-02
   5.9000000e-02   2.3600000e-02   4.0118000e+00   9.7891369e-01   5.4874143e-02   1.9628271e-01   1.3781000e-02
   5.9500000e-02   2.3800000e-02   4.0119000e+00   9.7855683e-01   5.5304700e-02   1.9792956e-01   1.3849676e-02
   6.0000000e-02   2.4000000e-02   4.0120000e+00   9.7819701e-01   5.5734697e-02   1.9957592e-01   1.3917533e-02
   6.0500000e-02   2.4200000e-02   4.0121000e+00   9.7783425e-01   5.6164134e-02   2.0122178e-01   1.3984610e-02
   6.1000000e-02   2.4400000e-02   4.0122000e+00   9.7746854e-01   5.6592995e-02   2.0286712e-01   1.4050899e-02
   6.1500000e-02   2.4600000e-02   4.0123000e+00   9.7709987e-01   5.7021304e-02   2.0451195e-01   1.4116439e-02
   6.2000000e-02   2.4800000e-02   4.0124000e+00   9.7672826e-01   5.7449042e-02   2.0615626e-01   1.4181142e-02
   6.2500000e-02   2.5000000e-02   4.0125000e+00   9.7635371e-01   5.7876229e-02   2.0780004e-01   1.4245095e-02
   6.3000000e-02   2.5200000e-02   4.0126000e+00   9.7597621e-01   5.8302856e-02   2.0944330e-01   1.4308241e-02
   6.3500000e-02   2.5400000e-02   4.0127000e+00   9.7559576e-01   5.8728921e-02   2.1108601e-01   1.4370655e-02
   6.4000000e-02   2.5600000e-02   4.0128000e+00   9.7521238e-01   5.9154417e-02   2.1272819e-01   1.4432230e-02
   6.4500000e-02   2.5800000e-02   4.0129000e+00   9.7482605e-01   5.9579360e-02   2.1436982e-01   1.4493010e-02
   6.5000000e-02   2.6000000e-02   4.0130000e+00   9.7443679e-01   6.0003744e-02   2.1601090e-01   1.4553040e-02
   6.5500000e-02   2.6200000e-02   4.0131000e+00   9.7404459e-01   6.0427556e-02   2.1765141e-01   1.4612307e-02
   6.6000000e-02   2.6400000e-02   4.0132000e+00   9.7364944e-01   6.0850823e-02   2.1929137e-01   1.4670762e-02
   6.6500000e-02   2.6600000e-02   4.0133000e+00   9.7325137e-01   6.1273535e-02   2.2093076e-01   1.4728435e-02
   6.7000000e-02   2.6800000e-02   4.0134000e+00   9.7285036e-01   6.1695670e-02   2.2256957e-01   1.4785315e-02
   6.7500000e-02   2.7000000e-02   4.0135000e+00   9.7244642e-01   6.2117265e-02   2.2420780e-01   1.4841469e-02
   6.8000000e-02   2.7200000e-02   4.0136000e+00   9.7203955e-01   6.2538294e-02   2.2584544e-01   1.4896799e-02
   6.8500000e-02   2.7400000e-02   4.0137000e+00   9.7162974e-01   6.2958774e-02   2.2748251e-01   1.4951331e-02
   6.9000000e-02   2.7600000e-02   4.0138000e+00   9.7121701e-01   6.3378690e-02   2.2911897e-01   1.5005107e-02
   6.9500000e-02   2.7800000e-02   4.0139000e+00   9.7080136e-01   6.3798052e-02   2.3075483e-01   1.5058073e-02
   7.0000000e-02   2.8000000e-02   4.0140000e+00   9.7038277e-01   6.4216869e-02   2.3239009e-01   1.5110298e-02
   7.0500000e-02   2.8200000e-02   4.0141000e+00   9.6996126e-01   6.4635120e-02   2.3402473e-01   1.5161707e-02
   7.1000000e-02   2.8400000e-02   4.0142000e+00   9.6953683e-01   6.5052820e-02   2.3565877e-01   1.5212378e-02
   7.1500000e-02   2.8600000e-02   4.0143000e+00   9.6910947e-01   6.5469969e-02   2.3729217e-01   1.5262231e-02
   7.2000000e-02   2.8800000e-02   4.0144000e+00   9.6867920e-01   6.5886558e-02   2.3892496e-01   1.5311299e-02
   7.2500000e-02   2.9000000e-02   4.0145000e+00   9.6824601e-01   6.6302601e-02   2.4055710e-01   1.5359592e-02
   7.3000000e-02   2.9200000e-02   4.0146000e+00   9.6780990e-01   6.6718070e-02   2.4218861e-01   1.5407118e-02
   7.3500000e-02   2.9400000e-02   4.0147000e+00   9.6737087e-01   6.7133015e-02   2.4381947e-01   1.5453851e-02
   7.4000000e-02   2.9600000e-02   4.0148000e+00   9.6692893e-01   6.7547398e-02   2.4544970e-01   1.5499780e-02
   7.4500000e-02   2.9800000e-02   4.0149000e+00   9.6648407e-01   6.7961227e-02   2.4707926e-01   1.5544952e-02
   7.5000000e-02   3.0000000e-02   4.0150000e+00   9.6603631e-01   6.8374498e-02   2.4870816e-01   1.5589346e-02
   7.5500000e-02   3.0200000e-02   4.0151000e+00   9.6558563e-01   6.8787242e-02   2.5033641e-01   1.5632933e-02
   7.6000000e-02   3.0400000e-02   4.0152000e+00   9.6513205e-01   6.9199401e-02   2.5196398e-01   1.5675777e-02
   7.6500000e-02   3.0600000e-02   4.0153000e+00   9.6467555e-01   6.9611036e-02   2.5359087e-01   1.5717795e-02
   7.7000000e-02   3.0800000e-02   4.0154000e+00   9.6421616e-01   7.0022124e-02   2.5521709e-01   1.5759051e-02
   7.7500000e-02   3.1000000e-02   4.0155000e+00   9.6375385e-01   7.0432641e-02   2.5684262e-01   1.5799544e-02
   7.8000000e-02   3.1200000e-02   4.0156000e+00   9.6328864e-01   7.0842624e-02   2.5846747e-01   1.5839241e-02
   7.8500000e-02   3.1400000e-02   4.0157000e+00   9.6282053e-01   7.1252067e-02   2.6009161e-01   1.5878173e-02
   7.9000000e-02   3.1600000e-02   4.0158000e+00   9.6234953e-01   7.1660939e-02   2.6171505e-01   1.5916265e-02
   7.9500000e-02   3.1800000e-02   4.0159000e+00   9.6187562e-01   7.2069275e-02   2.6333777e-01   1.5953648e-02
   8.0000000e-02   3.2000000e-02   4.0160000e+00   9.6139882e-01   7.2477071e-02   2.6495981e-01   1.5990172e-02
   8.0500000e-02   3.2200000e-02   4.0161000e+00   9.6091912e-01   7.2884307e-02   2.6658111e-01   1.6025975e-02
   8.1000000e-02   3.2400000e-02   4.0162000e+00   9.6043653e-01   7.3291011e-02   2.6820170e-01   1.6060978e-02
   8.1500000e-02   3.2600000e-02   4.0163000e+00   9.5995104e-01   7.3697164e-02   2.6982155e-01   1.6095207e-02
   8.2000000e-02   3.2800000e-02   4.0164000e+00   9.5946267e-01   7.4102763e-02   2.7144068e-01   1.6128623e-02
   8.2500000e-02   3.3000000e-02   4.0165000e+00   9.5897140e-01   7.4507818e-02   2.7305908e-01   1.6161280e-02
   8.3000000e-02   3.3200000e-02   4.0166000e+00   9.5847724e-01   7.4912335e-02   2.7467672e-01   1.6193149e-02
   8.3500000e-02   3.3400000e-02   4.0167000e+00   9.5798020e-01   7.5316309e-02   2.7629361e-01   1.6224232e-02
   8.4000000e-02   3.3600000e-02   4.0168000e+00   9.5748028e-01   7.5719729e-02   2.7790976e-01   1.6254536e-02
   8.4500000e-02   3.3800000e-02   4.0169000e+00   9.5697747e-01   7.6122611e-02   2.7952514e-01   1.6284036e-02
   8.5000000e-02   3.4000000e-02   4.0170000e+00   9.5647178e-01   7.6524963e-02   2.8113975e-01   1.6312743e-02
   8.5500000e-02   3.4200000e-02   4.0171000e+00   9.5596321e-01   7.6926750e-02   2.8275360e-01   1.6340690e-02
   8.6000000e-02   3.4400000e-02   4.0172000e+00   9.5545176e-01   7.7328000e-02   2.8436667e-01   1.6367837e-02
   8.6500000e-02   3.4600000e-02   4.0173000e+00   9.5493743e-01   7.7728721e-02   2.8597898e-01   1.6394225e-02
   8.7000000e-02   3.4800000e-02   4.0174000e+00   9.5442024e-01   7.8128882e-02   2.8759047e-01   1.6419830e-02
   8.7500000e-02   3.5000000e-02   4.0175000e+00   9.5390016e-01   7.8528519e-02   2.8920119e-01   1.6444621e-02
   8.8000000e-02   3.5200000e-02   4.0176000e+00   9.5337721e-01   7.8927602e-02   2.9081111e-01   1.6468647e-02
   8.8500000e-02   3.5400000e-02   4.0177000e+00   9.5285139e-01   7.9326148e-02   2.9242025e-01   1.6491858e-02
   8.9000000e-02   3.5600000e-02   4.0178000e+00   9.5232271e-01   7.9724155e-02   2.9402856e-01   1.6514310e-02
   8.9500000e-02   3.5800000e-02   4.0179000e+00   9.5179116e-01   8.0121624e-02   2.9563605e-01   1.6535952e-02
   9.0000000e-02   3.6000000e-02   4.0180000e+00   9.5125674e-01   8.0518557e-02   2.9724275e-01   1.6556833e-02
   9.0500000e-02   3.6200000e-02   4.0181000e+00   9.5071945e-01   8.0914940e-02   2.9884863e-01   1.6576923e-02
   9.1000000e-02   3.6400000e-02   4.0182000e+00   9.5017931e-01   8.1310793e-02   3.0045367e-01   1.6596213e-02
   9.1500000e-02   3.6600000e-02   4.0183000e+00   9.4963631e-01   8.1706105e-02   3.0205786e-01   1.6614721e-02
   9.2000000e-02   3.6800000e-02   4.0184000e+00   9.4909044e-01   8.2100875e-02   3.0366123e-01   1.6632429e-02
   9.2500000e-02   3.7000000e-02   4.0185000e+00   9.4854172e-01   8.2495114e-02   3.0526376e-01   1.6649356e-02
   9.3000000e-02   3.7200000e-02   4.0186000e+00   9.4799014e-01   8.2888818e-02   3.0686544e-01   1.6665488e-02
   9.3500000e-02   3.7400000e-02   4.0187000e+00   9.4743571e-01   8.3281973e-02   3.0846628e-01   1.6680838e-02
   9.4000000e-02   3.7600000e-02   4.0188000e+00   9.4687842e-01   8.3674591e-02   3.1006625e-01   1.6695392e-02
   9.4500000e-02   3.7800000e-02   4.0189000e+00   9.4631829e-01   8.4066681e-02   3.1166535e-01   1.6709166e-02
   9.5000000e-02   3.8000000e-02   4.0190000e+00   9.4575530e-01   8.4458236e-02   3.1326360e-01   1.6722136e-02
   9.5500000e-02   3.8200000e-02   4.0191000e+00   9.4518948e-01   8.4849249e-02   3.1486095e-01   1.6734308e-02
   9.6000000e-02   3.8400000e-02   4.0192000e+00   9.4462080e-01   8.5239743e-02   3.1645745e-01   1.6745691e-02
   9.6500000e-02   3.8600000e-02   4.0193000e+00   9.4404928e-01   8.5629681e-02   3.1805305e-01   1.6756274e-02
   9.7000000e-02   3.8800000e-02   4.0194000e+00   9.4347492e-01   8.6019087e-02   3.1964777e-01   1.6766076e-02
   9.7500000e-02   3.9000000e-02   4.0195000e+00   9.4289771e-01   8.6407968e-02   3.2124159e-01   1.6775077e-02
   9.8000000e-02   3.9200000e-02   4.0196000e+00   9.4231767e-01   8.6796313e-02   3.2283451e-01   1.6783313e-02
   9.8500000e-02   3.9400000e-02   4.0197000e+00   9.4173479e-01   8.7184128e-02   3.2442653e-01   1.6790757e-02
   9.9000000e-02   3.9600000e-02   4.0198000e+00   9.4114908e-01   8.7571409e-02   3.2601766e-01   1.6797376e-02
   9.9500000e-02   3.9800000e-02   4.0199000e+00   9.4056053e-01   8.7958137e-02   3.2760785e-01   1.6803182e-02
   1.0000000e-01   4.0000000e-02   4.0200000e+00   9.3996916e-01   8.8344347e-02   3.2919711e-01   1.6808205e-02
   1.0050000e-01   4.0200000e-02   4.0201000e+00   9.3937495e-01   8.8730028e-02   3.3078547e-01   1.6812474e-02
   1.0100000e-01   4.0400000e-02   4.0202000e+00   9.3877792e-01   8.9115183e-02   3.3237287e-01   1.6815897e-02
   1.0150000e-01   4.0600000e-02   4.0203000e+00   9.3817806e-01   8.9499784e-02   3.3395937e-01   1.6818536e-02
   1.0200000e-01   4.0800000e-02   4.0204000e+00   9.3757537e-01   8.9883881e-02   3.3554493e-01   1.6820367e-02
   1.0250000e-01   4.1000000e-02   4.0205000e+00   9.3696986e-01   9.0267419e-02   3.3712952e-01   1.6821396e-02
   1.0300000e-01   4.1200000e-02   4.0206000e+00   9.3636153e-01   9.0650438e-02   3.3871318e-01   1.6821674e-02
   1.0350000e-01   4.1400000e-02   4.0207000e+00   9.3575038e-01   9.1032933e-02   3.4029587e-01   1.6821101e-02
   1.0400000e-01   4.1600000e-02   4.0208000e+00   9.3513642e-01   9.1414893e-02   3.4187761e-01   1.6819747e-02
   1.0450000e-01   4.1800000e-02   4.0209000e+00   9.3451964e-01   9.1796337e-02   3.4345836e-01   1.6817552e-02
   1.0500000e-01   4.2000000e-02   4.0210000e+00   9.3390005e-01   9.2177222e-02   3.4503816e-01   1.6814617e-02
   1.0550000e-01   4.2200000e-02   4.0211000e+00   9.3327764e-01   9.2557603e-02   3.4661698e-01   1.6810868e-02
   1.0600000e-01   4.2400000e-02   4.0212000e+00   9.3265242e-01   9.2937438e-02   3.4819483e-01   1.6806263e-02
   1.0650000e-01   4.2600000e-02   4.0213000e+00   9.3202440e-01   9.3316753e-02   3.4977169e-01   1.6800907e-02
   1.0700000e-01   4.2800000e-02   4.0214000e+00   9.3139357e-01   9.3695540e-02   3.5134756e-01   1.6794763e-02
   1.0750000e-01   4.3000000e-02   4.0215000e+00   9.3075994e-01   9.4073802e-02   3.5292241e-01   1.6787760e-02
   1.0800000e-01   4.3200000e-02   4.0216000e+00   9.3012350e-01   9.4451517e-02   3.5449628e-01   1.6779957e-02
   1.0850000e-01   4.3400000e-02   4.0217000e+00   9.2948427e-01   9.4828731e-02   3.5606914e-01   1.6771375e-02
